category,item.x,itemLabel,item.y,q_id,date of birth,description,sex_gender,country_citizenship
Category:Chaos theorists,http://www.wikidata.org/entity/Q1412027,Robert Shaw,http://www.wikidata.org/entity/Q1412027,Q1412027,1946-07-19T00:00:00Z,American physicist,male,United States of America
Category:Chaos theorists,http://www.wikidata.org/entity/Q1655458,Ian C. Percival,http://www.wikidata.org/entity/Q1655458,Q1655458,1931-01-01T00:00:00Z,physicist,male,United Kingdom
Category:Chaos theorists,http://www.wikidata.org/entity/Q1676309,J. Doyne Farmer,http://www.wikidata.org/entity/Q1676309,Q1676309,1952-06-22T00:00:00Z,American physicist and entrepreneur (b.1952),male,United States of America
Category:Chaos theorists,http://www.wikidata.org/entity/Q2587222,Vladimir Damgov,http://www.wikidata.org/entity/Q2587222,Q2587222,1947-11-22T00:00:00Z,Bulgarian scientist and politician,male,Bulgaria
Category:Chaos theorists,http://www.wikidata.org/entity/Q4027185,Ben Goertzel,http://www.wikidata.org/entity/Q4027185,Q4027185,1966-12-08T00:00:00Z,author and researcher in the field of Artificial Intelligence,male,United States of America|Brazil
Category:Critics of conspiracy theories,http://www.wikidata.org/entity/Q4027185,Ben Goertzel,http://www.wikidata.org/entity/Q4027185,Q4027185,1966-12-08T00:00:00Z,author and researcher in the field of Artificial Intelligence,male,United States of America|Brazil
Category:Chaos theorists,http://www.wikidata.org/entity/Q4682835,Adilson E. Motter,http://www.wikidata.org/entity/Q4682835,Q4682835,1974-01-01T00:00:00Z,American scientist,male,United States of America
Category:Chaos theorists,http://www.wikidata.org/entity/Q5090766,Chen Guanrong,http://www.wikidata.org/entity/Q5090766,Q5090766,1948-07-05T00:00:00Z,Chinese academic,male,People's Republic of China
Category:Chaos theorists,http://www.wikidata.org/entity/Q5257111,Denis Blackmore,http://www.wikidata.org/entity/Q5257111,Q5257111,NA,American mathematician,male,United States of America
Category:Chaos theorists,http://www.wikidata.org/entity/Q6140168,James Murdoch Austin,http://www.wikidata.org/entity/Q6140168,Q6140168,1915-05-25T00:00:00Z,American mathematician,male,United States of America
Category:Chaos theorists,http://www.wikidata.org/entity/Q6828439,Michael Barnsley,http://www.wikidata.org/entity/Q6828439,Q6828439,1946-01-01T00:00:00Z,British mathematician,male,United States of America
Category:Chaos theorists,http://www.wikidata.org/entity/Q6844376,Miguel A. Fernández Sanjuán,http://www.wikidata.org/entity/Q6844376,Q6844376,1959-10-30T00:00:00Z,physicist,male,Spain
Category:Chaos theorists,http://www.wikidata.org/entity/Q7610848,Stephen Wiggins,http://www.wikidata.org/entity/Q7610848,Q7610848,1959-01-01T00:00:00Z,American applied mathematician and physicist,male,United States of America
Category:Chaos theorists,http://www.wikidata.org/entity/Q15110805,Oriol Bohigas Martí,http://www.wikidata.org/entity/Q15110805,Q15110805,1937-12-22T00:00:00Z,Spanish physicist,male,France
Category:Chaos theorists,http://www.wikidata.org/entity/Q15429334,Celso Grebogi,http://www.wikidata.org/entity/Q15429334,Q15429334,1947-07-27T00:00:00Z,physicist,male,Brazil
Category:Chaos theorists,http://www.wikidata.org/entity/Q15975515,Hans-Jürgen Stöckmann,http://www.wikidata.org/entity/Q15975515,Q15975515,1945-01-08T00:00:00Z,German physicist,male,Germany
Category:Chaos theorists,http://www.wikidata.org/entity/Q16738989,Ying-Cheng Lai,http://www.wikidata.org/entity/Q16738989,Q16738989,NA,physicist,male,NA
Category:Chaos theorists,http://www.wikidata.org/entity/Q61834984,Nikolay Kuznetsov,http://www.wikidata.org/entity/Q61834984,Q61834984,1979-05-13T00:00:00Z,researcher ORCID ID = 0000-0002-6474-9657,male,Russia
Category:Dependency theorists,http://www.wikidata.org/entity/Q71404,Hans Singer,http://www.wikidata.org/entity/Q71404,Q71404,1910-11-29T00:00:00Z,German economist,male,Germany|United Kingdom|United Kingdom of Great Britain and Ireland
Category:Dependency theorists,http://www.wikidata.org/entity/Q219256,Andreas Papandreou,http://www.wikidata.org/entity/Q219256,Q219256,1919-02-05T00:00:00Z,Greek politician (1919-1996),male,Greece|United States of America
Category:Dependency theorists,http://www.wikidata.org/entity/Q230578,Fernando Henrique Cardoso,http://www.wikidata.org/entity/Q230578,Q230578,1931-06-18T00:00:00Z,"Brazilian politician, 34th president of Brazil",male,Brazil
Category:Dependency theorists,http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q334134,Q334134,1931-09-03T00:00:00Z,Egyptian-French economist and political theorist (1931-2018),male,France|Egypt
Category:Dependency theorists,http://www.wikidata.org/entity/Q982374,Raúl Prebisch,http://www.wikidata.org/entity/Q982374,Q982374,1901-04-17T00:00:00Z,Argentine economist (1901-1986),male,Argentina
Category:Dependency theorists,http://www.wikidata.org/entity/Q984416,Celso Furtado,http://www.wikidata.org/entity/Q984416,Q984416,1920-07-26T00:00:00Z,Brazilian economist (1920-2004),male,Brazil
Category:Control theorists,http://www.wikidata.org/entity/Q91666,Diederich Hinrichsen,http://www.wikidata.org/entity/Q91666,Q91666,1939-02-17T00:00:00Z,German mathematician,male,Germany
Category:Control theorists,http://www.wikidata.org/entity/Q91675,Irmgard Flügge-Lotz,http://www.wikidata.org/entity/Q91675,Q91675,1903-07-16T00:00:00Z,German mathematician,female,Germany
Category:Control theorists,http://www.wikidata.org/entity/Q92767,Lotfi Aliasker Zadeh,http://www.wikidata.org/entity/Q92767,Q92767,1921-02-04T00:00:00Z,Electrical engineer and computer scientist,male,Azerbaijan|United States of America|Iran
Category:Control theorists,http://www.wikidata.org/entity/Q153224,Andrey Kolmogorov,http://www.wikidata.org/entity/Q153224,Q153224,1903-04-25T00:00:00Z,Russian mathematician,male,Russian Empire|Russian Socialist Federative Soviet Republic|Soviet Union
Category:Control theorists,http://www.wikidata.org/entity/Q178577,Norbert Wiener,http://www.wikidata.org/entity/Q178577,Q178577,1894-11-26T00:00:00Z,"American mathematician, scientist in cybernetics and artificial intelligence",male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q380459,Kevin Warwick,http://www.wikidata.org/entity/Q380459,Q380459,1954-02-09T00:00:00Z,British robotics and cybernetics researcher,male,United Kingdom
Category:Control theorists,http://www.wikidata.org/entity/Q384687,Rudolf E. Kálmán,http://www.wikidata.org/entity/Q384687,Q384687,1930-05-19T00:00:00Z,Hungarian-born American electrical engineer,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q441199,Richard E. Bellman,http://www.wikidata.org/entity/Q441199,Q441199,1920-08-26T00:00:00Z,American mathematician,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q451319,Lev Pontryagin,http://www.wikidata.org/entity/Q451319,Q451319,1908-09-03T00:00:00Z,Soviet mathematician,male,Soviet Union|Russian Empire
Category:Control theorists,http://www.wikidata.org/entity/Q454925,Nikolai Bogolyubov,http://www.wikidata.org/entity/Q454925,Q454925,1909-08-08T00:00:00Z,Soviet mathematician and theoretical physicist (1909-1992),male,Russian Empire|Soviet Union|Russia
Category:Control theorists,http://www.wikidata.org/entity/Q462685,Karl Johan Åström,http://www.wikidata.org/entity/Q462685,Q462685,1934-08-05T00:00:00Z,Swedish control theorist,male,Sweden
Category:Control theorists,http://www.wikidata.org/entity/Q470193,Boris Chertok,http://www.wikidata.org/entity/Q470193,Q470193,1912-02-29T00:00:00Z,Soviet rocket designer,male,Soviet Union|Russian Empire|Russia
Category:Control theorists,http://www.wikidata.org/entity/Q523174,Arthur Butz,http://www.wikidata.org/entity/Q523174,Q523174,1933-11-10T00:00Z|1933-01-01T00:00Z,American electrical engineer,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q556579,Walter R. Evans,http://www.wikidata.org/entity/Q556579,Q556579,1920-01-15T00:00:00Z,American engineer,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q568585,Rufus Isaacs,http://www.wikidata.org/entity/Q568585,Q568585,1914-06-11T00:00:00Z,American game theorist,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q604765,Antonio Ruberti,http://www.wikidata.org/entity/Q604765,Q604765,1927-01-24T00:00:00Z,Italian politician (1927-2000),male,Italy|Kingdom of Italy
Category:Control theorists,http://www.wikidata.org/entity/Q711172,W. Ross Ashby,http://www.wikidata.org/entity/Q711172,Q711172,1903-09-06T00:00:00Z,British psychiatrist,male,United Kingdom|United Kingdom of Great Britain and Ireland
Category:Control theorists,http://www.wikidata.org/entity/Q714462,Hendrik Wade Bode,http://www.wikidata.org/entity/Q714462,Q714462,1905-12-24T00:00:00Z,American Controls and Communications pioneer,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q726864,Edward Routh,http://www.wikidata.org/entity/Q726864,Q726864,1831-01-20T00:00:00Z,British mathematician,male,United Kingdom of Great Britain and Ireland
Category:Control theorists,http://www.wikidata.org/entity/Q740408,John R. Ragazzini,http://www.wikidata.org/entity/Q740408,Q740408,1912-01-01T00:00:00Z,American control theorist,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q1325786,Walter Murray Wonham,http://www.wikidata.org/entity/Q1325786,Q1325786,1934-01-01T00:00:00Z,Canadian physicist,male,Canada
Category:Control theorists,http://www.wikidata.org/entity/Q1366729,Ronald C. Arkin,http://www.wikidata.org/entity/Q1366729,Q1366729,1949-09-01T00:00:00Z,American roboticist and roboethicist,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q1585955,Harold Stephen Black,http://www.wikidata.org/entity/Q1585955,Q1585955,1898-04-14T00:00:00Z,American electrical engineer,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q1858557,Peter Whittle,http://www.wikidata.org/entity/Q1858557,Q1858557,1927-02-27T00:00:00Z,mathematician and statistician,male,New Zealand
Category:Control theorists,http://www.wikidata.org/entity/Q1932500,Nikolai Mitrofanovich Krylov,http://www.wikidata.org/entity/Q1932500,Q1932500,1879-11-29T00:00Z|1879-11-29T00:00Z,Russian mathematician,male,Russian Empire|Soviet Union
Category:Control theorists,http://www.wikidata.org/entity/Q2191455,Mihajlo D. Mesarovic,http://www.wikidata.org/entity/Q2191455,Q2191455,1928-07-02T00:00:00Z,Serbian academic,male,NA
Category:Control theorists,http://www.wikidata.org/entity/Q2735452,Harold Chestnut,http://www.wikidata.org/entity/Q2735452,Q2735452,1917-11-25T00:00:00Z,American engineer,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q3076441,James S. Albus,http://www.wikidata.org/entity/Q3076441,Q3076441,1935-05-04T00:00:00Z,engineer,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q3353479,Thomas Kailath,http://www.wikidata.org/entity/Q3353479,Q3353479,1935-06-07T00:00:00Z,American engineer,male,United States of America
Category:Detection and estimation theorists,http://www.wikidata.org/entity/Q3353479,Thomas Kailath,http://www.wikidata.org/entity/Q3353479,Q3353479,1935-06-07T00:00:00Z,American engineer,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q3375780,Bernt Øksendal,http://www.wikidata.org/entity/Q3375780,Q3375780,1945-04-10T00:00:00Z,Norwegian mathematician,male,Norway
Category:Control theorists,http://www.wikidata.org/entity/Q3608377,Alberto Isidori,http://www.wikidata.org/entity/Q3608377,Q3608377,1942-01-24T00:00:00Z,Italian control theorist (1942-),male,Kingdom of Italy|Italy
Category:Control theorists,http://www.wikidata.org/entity/Q3701259,Damiano Brigo,http://www.wikidata.org/entity/Q3701259,Q3701259,1966-01-01T00:00:00Z,mathematician,male,Italy
Category:Control theorists,http://www.wikidata.org/entity/Q3709600,Eduardo D. Sontag,http://www.wikidata.org/entity/Q3709600,Q3709600,1951-04-16T00:00:00Z,Argentina-born American mathematician,male,Argentina
Category:Control theorists,http://www.wikidata.org/entity/Q3710104,Vasile M. Popov,http://www.wikidata.org/entity/Q3710104,Q3710104,1928-07-07T00:00:00Z,American mathematician,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q4083776,Václav E. Beneš,http://www.wikidata.org/entity/Q4083776,Q4083776,1930-07-24T00:00:00Z,American mathematician,male,United States of America|Czechoslovakia
Category:Control theorists,http://www.wikidata.org/entity/Q4316487,Faina Mihajlovna Kirillova,http://www.wikidata.org/entity/Q4316487,Q4316487,1931-09-29T00:00:00Z,Soviet mathematician,female,Soviet Union|Belarus
Category:Control theorists,http://www.wikidata.org/entity/Q4537140,Vladimir Andreevich Yakubovich,http://www.wikidata.org/entity/Q4537140,Q4537140,1926-10-21T00:00:00Z,Russian mathematician,male,Soviet Union|Russia
Category:Control theorists,http://www.wikidata.org/entity/Q4647428,A.V. Balakrishnan,http://www.wikidata.org/entity/Q4647428,Q4647428,1922-12-04T00:00:00Z,American mathematician,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q4668886,Abraham H. Haddad,http://www.wikidata.org/entity/Q4668886,Q4668886,NA,Israeli control theorist,male,Israel
Category:Control theorists,http://www.wikidata.org/entity/Q4724902,Ali Jadbabaie,http://www.wikidata.org/entity/Q4724902,Q4724902,NA,Control theorist,male,NA
Category:Control theorists,http://www.wikidata.org/entity/Q4753861,Anders Lindquist,http://www.wikidata.org/entity/Q4753861,Q4753861,1942-11-21T00:00:00Z,Swedish applied mathematician,male,Sweden
Category:Control theorists,http://www.wikidata.org/entity/Q4798535,Arthur E. Bryson,http://www.wikidata.org/entity/Q4798535,Q4798535,1925-10-07T00:00:00Z,American control theorist,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q4799997,Arthur Pollen,http://www.wikidata.org/entity/Q4799997,Q4799997,1866-09-13T00:00:00Z,Anglo-American inventor,male,NA
Category:Control theorists,http://www.wikidata.org/entity/Q5125231,Claire J. Tomlin,http://www.wikidata.org/entity/Q5125231,Q5125231,1969-01-01T00:00:00Z,American researcher and aviation engineer,female,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q5221156,Dante C. Youla,http://www.wikidata.org/entity/Q5221156,Q5221156,1925-10-17T00:00:00Z,American electrical engineer,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q5277478,Dimitri Bertsekas,http://www.wikidata.org/entity/Q5277478,Q5277478,1942-01-01T00:00:00Z,Greek computer scientist and mathematician,male,Greece
Category:Control theorists,http://www.wikidata.org/entity/Q5305482,Dragoslav D. Šiljak,http://www.wikidata.org/entity/Q5305482,Q5305482,1933-09-10T00:00:00Z,American academic,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q5360384,Eliahu I. Jury,http://www.wikidata.org/entity/Q5360384,Q5360384,1923-05-23T00:00:00Z,Iraqi academic,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q5366553,Elmer G. Gilbert,http://www.wikidata.org/entity/Q5366553,Q5366553,1930-03-29T00:00:00Z,American aerospace engineer,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q5395009,Ernst Guillemin,http://www.wikidata.org/entity/Q5395009,Q5395009,1898-05-08T00:00:00Z,American computer scientist,male,United States of America
Category:Control theorists,http://www.wikidata.org/entity/Q5531206,Gene F. Franklin,http://www.wikidata.org/entity/Q5531206,Q5531206,1927-07-24T00:00:00Z,American control theorist,male,United States of America
