item,itemLabel,q_id,date of birth,description,sex_gender,country_citizenship
http://www.wikidata.org/entity/Q1968723,Jacques H. Drèze,Q1968723,1929-01-01T00:00:00Z,Belgian economist,male,Belgium
http://www.wikidata.org/entity/Q2391661,Yves Balasko,Q2391661,1945-08-09T00:00:00Z,French economist,male,France
http://www.wikidata.org/entity/Q3439052,Roger Guesnerie,Q3439052,1943-02-17T00:00:00Z,French economist,male,France
http://www.wikidata.org/entity/Q4002852,Ugo Napoleone Giuseppe Broggi,Q4002852,1880-12-29T00:00:00Z,Italian mathematician (1880-1965),male,Italy|Kingdom of Italy
http://www.wikidata.org/entity/Q4275767,Lionel W. McKenzie,Q4275767,1919-01-26T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q4916268,Birgit Grodal,Q4916268,1943-06-24T00:00:00Z,Danish economist,female,Denmark
http://www.wikidata.org/entity/Q5073888,Charalambos D. Aliprantis,Q5073888,1946-05-12T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q7369637,Ross Starr,Q7369637,1945-01-01T00:00:00Z,American economist,male,
http://www.wikidata.org/entity/Q11371880,Fukukane Nikaidō,Q11371880,1923-06-28T00:00:00Z,Japanese economist (1923-2001),male,Japan
http://www.wikidata.org/entity/Q11590849,Kazuya Kamiya,Q11590849,1957-07-20T00:00:00Z,Japanese Economist,male,Japan
http://www.wikidata.org/entity/Q15433478,Peter Dixon,Q15433478,1946-01-01T00:00:00Z,Australian economist,male,Australia
http://www.wikidata.org/entity/Q13509,Léon Walras,Q13509,1834-12-16T00:00:00Z,French mathematical economist,male,France
http://www.wikidata.org/entity/Q44061,Wassily Leontief,Q44061,1906-08-05T00:00:00Z,Russian economist,male,Russian Empire|United States of America
http://www.wikidata.org/entity/Q5593148,Graham Phillips,Q5593148,1953-08-31T00:00:00Z,British author and historical mysteries researcher,male,
http://www.wikidata.org/entity/Q78727,René Spitz,Q78727,1887-01-29T00:00:00Z,Austrian-American psychoanalyst,male,Austria|United States of America
http://www.wikidata.org/entity/Q128868,John Bowlby,Q128868,1907-02-26T00:00:00Z,British psychiatrist and psychoanalyst,male,United Kingdom
http://www.wikidata.org/entity/Q242625,Mary Ainsworth,Q242625,1913-12-01T00:00:00Z,American-Canadian psychologist & scholar,female,United States of America|Canada
http://www.wikidata.org/entity/Q433866,Mary Main,Q433866,1943-01-01T00:00:00Z,American psychologist,female,United States of America
http://www.wikidata.org/entity/Q1356498,Harry Harlow,Q1356498,1905-10-31T00:00:00Z,American psychologist,male,United States of America
http://www.wikidata.org/entity/Q3856254,Michael Rutter,Q3856254,1933-08-15T00:00:00Z,British psychiatrist,male,United Kingdom
http://www.wikidata.org/entity/Q6142273,James Robertson,Q6142273,1911-01-01T00:00:00Z,psychiatric social worker and psychoanalyst,male,United Kingdom|United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q7145734,Patricia McKinsey Crittenden,Q7145734,1945-01-01T00:00:00Z,psychologist,female,Canada
http://www.wikidata.org/entity/Q7634097,Sue Gerhardt,Q7634097,1953-10-02T00:00:00Z,British writer,female,United Kingdom
http://www.wikidata.org/entity/Q51081186,Beatrice Beebe,Q51081186,1946-06-08T00:00:00Z,Clinical professor,female,
http://www.wikidata.org/entity/Q92741,Alonzo Church,Q92741,1903-06-14T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q207534,Alfred Tarski,Q207534,1901-01-14T00:00:00Z,Polish-American logician,male,Russian Empire|Poland|United States of America
http://www.wikidata.org/entity/Q335148,Stephen Cole Kleene,Q335148,1909-01-05T00:00:00Z,American mathematician and theoretical computer scientist,male,United States of America
http://www.wikidata.org/entity/Q351366,Emil Leon Post,Q351366,1897-02-11T00:00:00Z,American logician,male,United States of America
http://www.wikidata.org/entity/Q453518,Rózsa Péter,Q453518,1905-02-17T00:00:00Z,Hungarian mathematician,female,Hungary
http://www.wikidata.org/entity/Q3263754,Louise Hay,Q3263754,1935-06-14T00:00:00Z,French-born American mathematician,female,United States of America
http://www.wikidata.org/entity/Q4759606,Andrzej Grzegorczyk,Q4759606,1922-08-22T00:00:00Z,Polish mathematician and philosopher,male,Poland
http://www.wikidata.org/entity/Q21825565,William Gasarch,Q21825565,1959-01-01T00:00:00Z,American computer scientist,male,
http://www.wikidata.org/entity/Q7251,Alan Turing,Q7251,1912-06-23T00:00:00Z,"British mathematician, logician, cryptanalyst, and computer scientist",male,United Kingdom
http://www.wikidata.org/entity/Q61037,Wilhelm Ackermann,Q61037,1896-03-29T00:00:00Z,German mathematician best known for the Ackermann function,male,German Empire|Weimar Republic|Nazi Germany|Germany
http://www.wikidata.org/entity/Q102851,Boethius,Q102851,0480-01-01T00:00:00Z,"Roman senator, magister officiorum and philosopher of the early 6th century (480-524)",male,Ostrogothic Kingdom
http://www.wikidata.org/entity/Q155467,Tōru Takemitsu,Q155467,1930-10-08T00:00:00Z,Japanese composer and writer on aesthetics and music theory (1930-1996),male,Japan
http://www.wikidata.org/entity/Q180727,John Cage,Q180727,1912-09-05T00:00:00Z,American avant-garde composer (1912–1992),male,United States of America
http://www.wikidata.org/entity/Q318365,Georgios Pachymeres,Q318365,1242-01-01T00:00:00Z,Byzantine scholar,male,Byzantine Empire
http://www.wikidata.org/entity/Q348408,Martianus Capella,Q348408,0360-01-01T00:00:00Z,Latin prose writer of Late Antiquity,male,Western Roman Empire (395-476 AD)
http://www.wikidata.org/entity/Q362753,Nicholas Mercator,Q362753,1620-01-01T00:00:00Z,German mathematician (c.1620 – 1687),male,Germany
http://www.wikidata.org/entity/Q366711,Alois Hába,Q366711,1893-06-21T00:00:00Z,Czech music educator and composer,male,Czechoslovakia
http://www.wikidata.org/entity/Q487472,Anatol Vieru,Q487472,1926-06-08T00:00:00Z,Romanian composer,male,Romania
http://www.wikidata.org/entity/Q543984,Shohé Tanaka,Q543984,1862-05-15T00:00:00Z,Japanese physicist and music theorist,male,Japan
http://www.wikidata.org/entity/Q594872,Francesco Azopardi,Q594872,1748-05-05T00:00:00Z,Maltese composer,male,Malta
http://www.wikidata.org/entity/Q821186,Jerome of Moravia,Q821186,1250-01-01T00:00:00Z,medieval music theorist,male,
http://www.wikidata.org/entity/Q875506,Giovanni Andrea Bontempi,Q875506,1624-01-01T00:00:00Z,Italian musician,male,
http://www.wikidata.org/entity/Q969675,Joseph Solomon Delmedigo,Q969675,1591-06-16T00:00:00Z,Greek rabbi,male,
http://www.wikidata.org/entity/Q1392417,Manuel Chrysaphes,Q1392417,1440-01-01T00:00:00Z,Byzantine composer,male,Byzantine Empire
http://www.wikidata.org/entity/Q1623370,Hoger,Q1623370,0900-01-01T00:00:00Z,Abbot of the monasteries of Werden and Helmstedt,male,
http://www.wikidata.org/entity/Q3086917,Vicente Lusitano,Q3086917,1520-01-01T00:00:00Z,Portuguese composer,male,Portugal
http://www.wikidata.org/entity/Q3816663,Chrisanthos of Madytos,Q3816663,1770-01-01T00:00Z|1799-01-01T00:00Z,"Greek archimandrite, chanter and teacher of music",male,
http://www.wikidata.org/entity/Q6480523,Lalmani Misra,Q6480523,1924-08-11T00:00:00Z,Indian musician,male,India|British India|Dominion of India
http://www.wikidata.org/entity/Q6849630,Mikhail Mishaqa,Q6849630,1800-01-01T00:00:00Z,Lebanese historian,male,
http://www.wikidata.org/entity/Q6893500,Mohammed ibn al-Tayyib,Q6893500,1698-01-01T00:00:00Z,music theorist,male,Morocco
http://www.wikidata.org/entity/Q7926065,Victor Kofi Agawu,Q7926065,1956-09-28T00:00:00Z,Ghanaian musicologist,male,Ghana
http://www.wikidata.org/entity/Q10319319,Livio Tragtenberg,Q10319319,1961-01-01T00:00:00Z,Brazilian composer and music theorist,male,Brazil
http://www.wikidata.org/entity/Q12880655,Manuel Bryennios,Q12880655,1275-01-01T00:00:00Z,Byzantine astronomer,male,Byzantine Empire
http://www.wikidata.org/entity/Q13981299,Bernardo Kuczer,Q13981299,1955-04-30T00:00:00Z,"Argentinian composer, music theoretician and architect",male,Argentina
http://www.wikidata.org/entity/Q16018655,Willie Anku,Q16018655,1949-07-25T00:00:00Z,music theorist,male,Ghana
http://www.wikidata.org/entity/Q19997790,Ángel Menchaca,Q19997790,1855-01-01T00:00:00Z,,male,
http://www.wikidata.org/entity/Q21818063,James Murray Barbour,Q21818063,1897-01-01T00:00:00Z,"American acoustician, musicologist, and composer",male,
http://www.wikidata.org/entity/Q23010072,Joseph Yasser,Q23010072,1893-04-16T00:00:00Z,"Russian-American organist, music theorist, author and musicologist",male,United States of America
http://www.wikidata.org/entity/Q24874255,Sumio Kobayashi,Q24874255,1982-12-29T00:00:00Z,Japanese composer,male,Japan
http://www.wikidata.org/entity/Q30323456,Roger Mathew Grant,Q30323456,,,male,
http://www.wikidata.org/entity/Q38458819,Robert Gjerdingen,Q38458819,,"music theorist at the Northwestern University, Evanston, Illinois",male,
http://www.wikidata.org/entity/Q80647746,Giorgio Sanguinetti,Q80647746,,Italian musicologist,male,
http://www.wikidata.org/entity/Q90108973,Vasili Byros,Q90108973,,,male,
http://www.wikidata.org/entity/Q98926791,Nicholas Baragwanath,Q98926791,,"British music theorist, musicologist and pianist",male,
http://www.wikidata.org/entity/Q6527,Jean-Jacques Rousseau,Q6527,1712-06-28T00:00:00Z,"Genevan philosopher, writer and composer (1712–1778)",male,Republic of Geneva
http://www.wikidata.org/entity/Q10261,Pythagoras,Q10261,0582-01-01T00:00:00Z,6th century BC Ionian Greek philosopher and mathematician,male,
http://www.wikidata.org/entity/Q154770,Arnold Schoenberg,Q154770,1874-09-13T00:00:00Z,Austrian-American composer (1874-1951),male,Austria|United States of America|Austria-Hungary|Germany
http://www.wikidata.org/entity/Q201359,George Perle,Q201359,1915-05-06T00:00:00Z,American composer,male,United States of America
http://www.wikidata.org/entity/Q201494,Harry Partch,Q201494,1901-06-24T00:00:00Z,"American composer, music theorist, creator of musical instruments",male,United States of America
http://www.wikidata.org/entity/Q214322,Rudolph Reti,Q214322,1885-11-27T00:00:00Z,"musical analyst, composer and pianist",male,United States of America
http://www.wikidata.org/entity/Q318518,Milton Babbitt,Q318518,1916-05-10T00:00:00Z,American composer,male,United States of America
http://www.wikidata.org/entity/Q382748,Howard Hanson,Q382748,1896-10-28T00:00:00Z,"American composer, conductor, educator and music theorist",male,United States of America
http://www.wikidata.org/entity/Q434610,Henry Cowell,Q434610,1897-03-11T00:00:00Z,"American composer, music theorist, pianist, teacher, publisher, and impresario",male,United States of America
http://www.wikidata.org/entity/Q510906,Joseph Schillinger,Q510906,1895-08-31T00:00:00Z,American musician (1895-1943),male,United States of America|Soviet Union
http://www.wikidata.org/entity/Q535308,George Russell,Q535308,1923-06-23T00:00:00Z,American pianist and composer,male,United States of America
http://www.wikidata.org/entity/Q544344,Marion Bauer,Q544344,1882-08-15T00:00:00Z,American composer,female,United States of America
http://www.wikidata.org/entity/Q550632,Roger Sessions,Q550632,1896-12-28T00:00:00Z,"American composer, critic, and teacher of music (1896-1985)",male,United States of America
http://www.wikidata.org/entity/Q593554,Anton Rovner,Q593554,1970-06-28T00:00:00Z,Russian-American composer,male,United States of America
http://www.wikidata.org/entity/Q715379,James Tenney,Q715379,1934-08-10T00:00:00Z,American composer and music theorist,male,United States of America
http://www.wikidata.org/entity/Q1148068,Cynthia Folio,Q1148068,1954-12-24T00:00:00Z,American composer and music educator,female,United States of America
http://www.wikidata.org/entity/Q1528610,Allen Forte,Q1528610,1926-12-23T00:00:00Z,American musicologist,male,United States of America
http://www.wikidata.org/entity/Q1565424,John Rahn,Q1565424,1944-02-26T00:00:00Z,"American music theorist, composer, bassoonist, and professor of music",male,United States of America
http://www.wikidata.org/entity/Q3018295,David Lewin,Q3018295,1933-07-02T00:00:00Z,American music theorist,male,United States of America
http://www.wikidata.org/entity/Q3990647,Robert Morris,Q3990647,1943-10-19T00:00:00Z,"American composer, born 1943",male,United States of America
http://www.wikidata.org/entity/Q4681904,Adele T. Katz,Q4681904,1887-08-26T00:00:00Z,American music theorist,female,United States of America
http://www.wikidata.org/entity/Q4888310,Benjamin Boretz,Q4888310,1934-10-03T00:00:00Z,American composer,male,United States of America
http://www.wikidata.org/entity/Q4888369,Benjamin C. S. Boyle,Q4888369,1979-09-01T00:00:00Z,American musician,male,United States of America
http://www.wikidata.org/entity/Q5040772,Carl Schachter,Q5040772,1900-01-01T00:00Z|1932-06-01T00:00Z,American music theorist,male,United States of America
http://www.wikidata.org/entity/Q5075894,Charles Burkhart,Q5075894,1928-05-29T00:00:00Z,musicologist,male,United States of America
http://www.wikidata.org/entity/Q5217438,Daniel Harrison,Q5217438,1959-04-20T00:00:00Z,American music theorist,male,United States of America
http://www.wikidata.org/entity/Q5230962,David B. Doty,Q5230962,1950-01-01T00:00:00Z,American composer,male,United States of America
http://www.wikidata.org/entity/Q5232199,David Carson Berry,Q5232199,1968-03-28T00:00:00Z,American music theorist,male,United States of America
http://www.wikidata.org/entity/Q5248191,Deborah Burton,Q5248191,1954-01-01T00:00:00Z,American music theorist,female,United States of America
http://www.wikidata.org/entity/Q5285622,Dmitri Tymoczko,Q5285622,1969-12-16T00:00:00Z,American music theorist,male,United States of America
http://www.wikidata.org/entity/Q5341533,Edward Aldwell,Q5341533,1938-01-30T00:00:00Z,"Pianist, music theorist and pedagogue",male,United States of America
http://www.wikidata.org/entity/Q5345526,Edward T. Cone,Q5345526,1917-05-04T00:00:00Z,American composer,male,United States of America
http://www.wikidata.org/entity/Q5396003,Erv Wilson,Q5396003,1928-06-11T00:00:00Z,music theorist (1928-2016),male,Mexico
http://www.wikidata.org/entity/Q5442327,Felix Salzer,Q5442327,1904-06-13T00:00:00Z,Austrian-American musicologist,male,Austria|United States of America
http://www.wikidata.org/entity/Q5495769,Fred Lerdahl,Q5495769,1943-03-10T00:00:00Z,American composer,male,United States of America
http://www.wikidata.org/entity/Q5662057,Harold Powers,Q5662057,1928-08-05T00:00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q5698991,Heidi Von Gunden,Q5698991,,American musicologist,female,United States of America
http://www.wikidata.org/entity/Q6524601,Leon Dallin,Q6524601,1918-03-26T00:00:00Z,music theorist,male,United States of America
http://www.wikidata.org/entity/Q7150516,Paul Erlich,Q7150516,1972-01-01T00:00:00Z,American musician,male,United States of America
http://www.wikidata.org/entity/Q7154421,Paul Wilson,Q7154421,1947-01-15T00:00:00Z,American music theorist,male,United States of America
http://www.wikidata.org/entity/Q7324823,Richard Cohn,Q7324823,1955-01-01T00:00:00Z,American music theorist,male,United States of America
http://www.wikidata.org/entity/Q7343013,Robert Cogan,Q7343013,1930-01-01T00:00:00Z,American composer,male,United States of America
http://www.wikidata.org/entity/Q7360180,Roland C. Jordan,Q7360180,1938-01-01T00:00:00Z,American musician,male,United States of America
http://www.wikidata.org/entity/Q7660655,Sylvan Kalib,Q7660655,1929-07-24T00:00:00Z,American composer,male,United States of America
http://www.wikidata.org/entity/Q7788903,Thomas DeLio,Q7788903,1951-01-07T00:00:00Z,American composer,male,United States of America
http://www.wikidata.org/entity/Q8003500,Willard Warch,Q8003500,1909-06-06T00:00:00Z,American musician,male,United States of America
http://www.wikidata.org/entity/Q8006531,William Caplin,Q8006531,1946-01-01T00:00:00Z,music theorist,male,United States of America
http://www.wikidata.org/entity/Q13575360,Edgar Warren Williams,Q13575360,1949-06-12T00:00:00Z,American composer and conductor,male,United States of America
http://www.wikidata.org/entity/Q16016382,Cardon V. Burnham,Q16016382,1927-02-25T00:00:00Z,"American composer, musicologist and music theorist",male,United States of America
http://www.wikidata.org/entity/Q16210942,Walter Everett,Q16210942,,musicologist,male,
http://www.wikidata.org/entity/Q17306040,James K. Randall,Q17306040,1929-06-16T00:00:00Z,"composer, music theorist",male,United States of America
